Env [ 7. 24.],Env [ 7. 34.],Env [ 7. 44.],Env [12. 24.],Env [12. 34.],Env [12. 44.],Env [17. 24.],Env [17. 34.],Env [17. 44.]
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.56,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.56,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.60,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.64,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.68,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.71,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.74,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.77,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.79,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.71,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.64,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.58,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.52,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.47,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.52,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.57,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.61,0.29
0.32,0.35,0.38,0.40,0.36,0.28,0.39,0.55,0.29
0.32,0.35,0.34,0.40,0.36,0.28,0.39,0.55,0.29
0.32,0.35,0.34,0.40,0.36,0.28,0.39,0.49,0.29
0.32,0.35,0.34,0.40,0.36,0.28,0.39,0.45,0.29
0.32,0.35,0.34,0.40,0.36,0.28,0.39,0.50,0.29
0.32,0.35,0.34,0.40,0.36,0.28,0.39,0.45,0.29
0.32,0.35,0.34,0.40,0.36,0.28,0.39,0.41,0.29
0.32,0.35,0.34,0.40,0.36,0.28,0.39,0.37,0.29
0.32,0.35,0.34,0.46,0.36,0.28,0.39,0.37,0.29
0.32,0.35,0.34,0.52,0.36,0.28,0.39,0.37,0.29
0.32,0.35,0.34,0.46,0.36,0.28,0.39,0.37,0.29
0.32,0.35,0.34,0.42,0.36,0.28,0.39,0.37,0.29
0.32,0.35,0.34,0.38,0.36,0.28,0.39,0.37,0.29
0.32,0.35,0.34,0.38,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.34,0.44,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.34,0.39,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.34,0.46,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.34,0.51,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.51,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.56,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.60,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.64,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.68,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.71,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.64,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.58,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.62,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.56,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.50,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.55,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.50,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.45,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.40,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.46,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.52,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.56,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.51,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.46,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.41,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.37,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.33,0.36,0.28,0.35,0.37,0.29
0.32,0.35,0.31,0.33,0.36,0.28,0.35,0.43,0.29
0.32,0.35,0.31,0.33,0.36,0.28,0.35,0.49,0.29
0.32,0.35,0.31,0.33,0.36,0.35,0.35,0.49,0.29
0.32,0.35,0.31,0.33,0.36,0.35,0.35,0.54,0.29
0.32,0.35,0.31,0.33,0.36,0.35,0.35,0.58,0.29
0.32,0.35,0.31,0.33,0.36,0.35,0.35,0.63,0.29
0.32,0.35,0.31,0.33,0.36,0.35,0.35,0.66,0.29
0.32,0.35,0.31,0.33,0.36,0.35,0.35,0.60,0.29
0.32,0.35,0.31,0.33,0.43,0.35,0.35,0.60,0.29
0.32,0.35,0.31,0.33,0.43,0.35,0.35,0.54,0.29
0.32,0.35,0.31,0.33,0.43,0.35,0.35,0.58,0.29
0.32,0.35,0.31,0.33,0.43,0.35,0.35,0.52,0.29
0.32,0.35,0.31,0.33,0.43,0.35,0.35,0.47,0.29
0.32,0.35,0.31,0.33,0.43,0.35,0.35,0.53,0.29
0.32,0.35,0.31,0.33,0.43,0.35,0.35,0.57,0.29
0.32,0.35,0.31,0.33,0.43,0.35,0.35,0.62,0.29
0.32,0.35,0.31,0.33,0.43,0.35,0.35,0.65,0.29
0.32,0.35,0.31,0.33,0.43,0.35,0.35,0.59,0.29
0.32,0.35,0.31,0.33,0.48,0.35,0.35,0.59,0.29
0.32,0.35,0.31,0.33,0.48,0.35,0.35,0.63,0.29
0.32,0.35,0.31,0.33,0.48,0.35,0.35,0.67,0.29
0.32,0.35,0.31,0.33,0.48,0.35,0.35,0.60,0.29
0.32,0.35,0.31,0.33,0.48,0.35,0.35,0.54,0.29
0.32,0.35,0.31,0.33,0.48,0.35,0.35,0.49,0.29
0.32,0.35,0.31,0.33,0.48,0.35,0.35,0.54,0.29
0.32,0.35,0.31,0.33,0.48,0.35,0.35,0.48,0.29
0.32,0.35,0.31,0.33,0.48,0.35,0.32,0.48,0.29
0.32,0.35,0.31,0.33,0.44,0.35,0.32,0.48,0.29
0.32,0.35,0.31,0.33,0.44,0.35,0.32,0.44,0.29
0.32,0.35,0.31,0.33,0.49,0.35,0.32,0.44,0.29
0.32,0.35,0.31,0.33,0.54,0.35,0.32,0.44,0.29
0.32,0.35,0.31,0.33,0.49,0.35,0.32,0.44,0.29
0.32,0.35,0.31,0.33,0.54,0.35,0.32,0.44,0.29
0.32,0.35,0.31,0.33,0.54,0.35,0.39,0.44,0.29
0.32,0.35,0.31,0.33,0.49,0.35,0.39,0.44,0.29
0.32,0.35,0.31,0.33,0.44,0.35,0.39,0.44,0.29
0.32,0.35,0.31,0.30,0.44,0.35,0.39,0.44,0.29
0.32,0.35,0.31,0.30,0.39,0.35,0.39,0.44,0.29
0.32,0.35,0.31,0.30,0.39,0.35,0.39,0.39,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.39,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.45,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.41,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.45,0.41,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.50,0.41,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.45,0.41,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.51,0.41,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.56,0.41,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.60,0.41,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.54,0.41,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.49,0.41,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.44,0.41,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.41,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.47,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.52,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.57,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.61,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.65,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.69,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.62,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.55,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.60,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.64,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.58,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.52,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.57,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.61,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.55,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.49,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.54,0.29
0.32,0.35,0.31,0.30,0.35,0.35,0.39,0.59,0.29
0.29,0.35,0.31,0.30,0.35,0.35,0.39,0.59,0.29
0.29,0.35,0.31,0.30,0.35,0.35,0.39,0.53,0.29
0.29,0.35,0.31,0.30,0.35,0.35,0.39,0.48,0.29
0.29,0.35,0.31,0.30,0.35,0.42,0.39,0.48,0.29
0.29,0.35,0.31,0.30,0.35,0.42,0.39,0.43,0.29
0.29,0.35,0.31,0.30,0.35,0.42,0.39,0.49,0.29
0.29,0.35,0.31,0.30,0.35,0.42,0.39,0.44,0.29
0.29,0.35,0.31,0.30,0.35,0.42,0.39,0.49,0.29
0.29,0.35,0.31,0.30,0.35,0.42,0.39,0.45,0.29
0.29,0.35,0.31,0.30,0.35,0.42,0.39,0.40,0.29
0.29,0.35,0.31,0.30,0.35,0.38,0.39,0.40,0.29
0.29,0.35,0.31,0.30,0.35,0.38,0.39,0.46,0.29
0.29,0.35,0.31,0.30,0.35,0.38,0.39,0.41,0.29
0.29,0.35,0.31,0.30,0.35,0.38,0.39,0.47,0.29
0.29,0.35,0.31,0.30,0.35,0.38,0.39,0.43,0.29
0.29,0.35,0.31,0.30,0.35,0.38,0.39,0.48,0.29
0.29,0.35,0.31,0.30,0.35,0.38,0.39,0.53,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.53,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.48,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.53,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.48,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.53,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.48,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.53,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.58,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.52,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.57,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.61,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.65,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.59,0.29
0.29,0.35,0.38,0.30,0.35,0.38,0.39,0.53,0.29
0.36,0.35,0.38,0.30,0.35,0.38,0.39,0.53,0.29
0.36,0.35,0.38,0.30,0.35,0.38,0.39,0.47,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.39,0.47,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.39,0.53,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.39,0.47,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.39,0.53,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.39,0.47,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.45,0.47,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.45,0.53,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.45,0.47,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.45,0.53,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.45,0.57,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.41,0.57,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.41,0.52,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.41,0.46,0.29
0.36,0.35,0.38,0.30,0.35,0.44,0.41,0.42,0.29
0.36,0.35,0.38,0.30,0.35,0.49,0.41,0.42,0.29
0.36,0.35,0.38,0.30,0.35,0.55,0.41,0.42,0.29
0.36,0.35,0.38,0.30,0.35,0.49,0.41,0.42,0.29
0.43,0.35,0.38,0.30,0.35,0.49,0.41,0.42,0.29
0.43,0.35,0.38,0.30,0.35,0.54,0.41,0.42,0.29
0.43,0.35,0.38,0.30,0.35,0.49,0.41,0.42,0.29
0.43,0.35,0.38,0.30,0.35,0.54,0.41,0.42,0.29
0.43,0.41,0.38,0.30,0.35,0.54,0.41,0.42,0.29
0.43,0.41,0.38,0.30,0.35,0.48,0.41,0.42,0.29
0.43,0.41,0.38,0.30,0.35,0.44,0.41,0.42,0.29
0.43,0.41,0.38,0.30,0.35,0.39,0.41,0.42,0.29
0.38,0.41,0.38,0.30,0.35,0.39,0.41,0.42,0.29
0.38,0.41,0.44,0.30,0.35,0.39,0.41,0.42,0.29
0.38,0.41,0.50,0.30,0.35,0.39,0.41,0.42,0.29
0.38,0.41,0.45,0.30,0.35,0.39,0.41,0.42,0.29
0.38,0.41,0.40,0.30,0.35,0.39,0.41,0.42,0.29
0.38,0.41,0.40,0.30,0.35,0.39,0.41,0.42,0.26
0.38,0.41,0.40,0.30,0.35,0.39,0.41,0.48,0.26
0.38,0.41,0.40,0.30,0.35,0.39,0.41,0.53,0.26
0.38,0.41,0.40,0.30,0.35,0.39,0.41,0.58,0.26
0.38,0.41,0.40,0.30,0.35,0.39,0.41,0.62,0.26
0.38,0.41,0.40,0.30,0.42,0.39,0.41,0.62,0.26
0.38,0.41,0.40,0.30,0.42,0.39,0.41,0.66,0.26
0.38,0.41,0.40,0.30,0.42,0.39,0.41,0.59,0.26
0.38,0.41,0.40,0.30,0.42,0.39,0.41,0.63,0.26
0.38,0.41,0.40,0.30,0.42,0.39,0.41,0.57,0.26
0.38,0.41,0.40,0.30,0.42,0.39,0.41,0.61,0.26
0.38,0.41,0.40,0.30,0.42,0.39,0.41,0.65,0.26
0.38,0.41,0.40,0.30,0.42,0.39,0.41,0.69,0.26
0.38,0.37,0.40,0.30,0.42,0.39,0.41,0.69,0.26
0.38,0.37,0.40,0.30,0.42,0.39,0.41,0.72,0.26
0.38,0.37,0.40,0.30,0.42,0.39,0.41,0.75,0.26
0.38,0.37,0.40,0.30,0.42,0.39,0.41,0.77,0.26
0.38,0.37,0.40,0.30,0.42,0.39,0.41,0.69,0.26
0.38,0.37,0.40,0.30,0.42,0.39,0.41,0.62,0.26
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.62,0.26
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.56,0.26
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.51,0.26
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.56,0.26
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.50,0.26
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.45,0.26
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.50,0.26
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.55,0.26
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.60,0.26
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.64,0.26
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.64,0.24
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.58,0.24
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.52,0.24
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.57,0.24
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.61,0.24
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.55,0.24
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.59,0.24
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.63,0.24
0.38,0.44,0.40,0.30,0.42,0.39,0.41,0.57,0.24
0.38,0.44,0.40,0.37,0.42,0.39,0.41,0.57,0.24
0.38,0.44,0.40,0.37,0.42,0.39,0.41,0.61,0.24
0.38,0.44,0.40,0.37,0.42,0.39,0.47,0.61,0.24
0.38,0.44,0.36,0.37,0.42,0.39,0.47,0.61,0.24
0.38,0.44,0.36,0.37,0.42,0.39,0.47,0.55,0.24
0.38,0.44,0.36,0.37,0.42,0.39,0.47,0.50,0.24
0.38,0.44,0.36,0.37,0.42,0.39,0.47,0.55,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.55,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.59,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.63,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.67,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.70,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.63,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.57,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.51,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.56,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.61,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.64,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.68,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.61,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.65,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.59,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.53,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.47,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.47,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.52,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.57,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.61,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.65,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.69,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.62,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.66,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.59,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.53,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.58,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.52,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.57,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.61,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.55,0.43,0.24
0.38,0.44,0.36,0.43,0.42,0.39,0.50,0.43,0.24
0.34,0.44,0.36,0.43,0.42,0.39,0.50,0.43,0.24
0.34,0.44,0.36,0.43,0.42,0.39,0.45,0.43,0.24
0.34,0.44,0.36,0.43,0.42,0.39,0.50,0.43,0.24
0.34,0.44,0.36,0.43,0.42,0.39,0.45,0.43,0.24
0.31,0.44,0.36,0.43,0.42,0.39,0.45,0.43,0.24
0.31,0.44,0.36,0.43,0.42,0.39,0.41,0.43,0.24
0.31,0.44,0.36,0.43,0.42,0.39,0.47,0.43,0.24
0.31,0.44,0.36,0.43,0.42,0.39,0.52,0.43,0.24
0.31,0.44,0.36,0.43,0.42,0.39,0.57,0.43,0.24
0.31,0.44,0.36,0.43,0.42,0.39,0.61,0.43,0.24
0.31,0.44,0.36,0.43,0.38,0.39,0.61,0.43,0.24
0.31,0.44,0.36,0.43,0.38,0.39,0.55,0.43,0.24
0.31,0.44,0.36,0.43,0.38,0.39,0.59,0.43,0.24
0.31,0.44,0.36,0.43,0.38,0.39,0.53,0.43,0.24
0.31,0.44,0.36,0.43,0.38,0.39,0.48,0.43,0.24
0.31,0.44,0.36,0.43,0.38,0.39,0.43,0.43,0.24
0.31,0.39,0.36,0.43,0.38,0.39,0.43,0.43,0.24
0.31,0.39,0.36,0.43,0.38,0.39,0.39,0.43,0.24
0.31,0.39,0.36,0.49,0.38,0.39,0.39,0.43,0.24
0.31,0.39,0.36,0.54,0.38,0.39,0.39,0.43,0.24
0.31,0.39,0.36,0.59,0.38,0.39,0.39,0.43,0.24
0.31,0.39,0.36,0.53,0.38,0.39,0.39,0.43,0.24
0.31,0.39,0.43,0.53,0.38,0.39,0.39,0.43,0.24
0.31,0.39,0.43,0.47,0.38,0.39,0.39,0.43,0.24
0.31,0.39,0.43,0.53,0.38,0.39,0.39,0.43,0.24
0.31,0.39,0.43,0.47,0.38,0.39,0.39,0.43,0.24
0.31,0.39,0.43,0.43,0.38,0.39,0.39,0.43,0.24
0.31,0.39,0.43,0.48,0.38,0.39,0.39,0.43,0.24
0.31,0.39,0.43,0.48,0.38,0.39,0.39,0.48,0.24
0.31,0.39,0.43,0.54,0.38,0.39,0.39,0.48,0.24
0.31,0.39,0.43,0.58,0.38,0.39,0.39,0.48,0.24
0.31,0.39,0.43,0.52,0.38,0.39,0.39,0.48,0.24
0.31,0.39,0.43,0.57,0.38,0.39,0.39,0.48,0.24
0.31,0.39,0.43,0.61,0.38,0.39,0.39,0.48,0.24
0.31,0.39,0.43,0.55,0.38,0.39,0.39,0.48,0.24
0.31,0.39,0.43,0.50,0.38,0.39,0.39,0.48,0.24
0.31,0.39,0.43,0.45,0.38,0.39,0.39,0.48,0.24
0.31,0.39,0.43,0.45,0.38,0.39,0.39,0.54,0.24
0.31,0.39,0.43,0.45,0.38,0.39,0.39,0.58,0.24
0.31,0.39,0.43,0.45,0.44,0.39,0.39,0.58,0.24
0.31,0.39,0.43,0.45,0.44,0.39,0.39,0.52,0.24
0.31,0.39,0.43,0.45,0.44,0.39,0.39,0.57,0.24
0.31,0.39,0.43,0.45,0.44,0.39,0.39,0.51,0.24
0.31,0.39,0.43,0.45,0.44,0.39,0.39,0.46,0.24
0.38,0.39,0.43,0.45,0.44,0.39,0.39,0.46,0.24
0.38,0.35,0.43,0.45,0.44,0.39,0.39,0.46,0.24
0.38,0.35,0.43,0.45,0.44,0.39,0.39,0.52,0.24
0.38,0.35,0.43,0.45,0.44,0.39,0.39,0.57,0.24
0.38,0.35,0.43,0.45,0.44,0.39,0.39,0.61,0.24
0.38,0.35,0.43,0.45,0.44,0.39,0.39,0.55,0.24
0.38,0.35,0.43,0.45,0.44,0.39,0.39,0.59,0.24
0.38,0.35,0.43,0.45,0.44,0.39,0.39,0.63,0.24
0.38,0.35,0.43,0.45,0.44,0.39,0.39,0.57,0.24
0.38,0.35,0.43,0.45,0.44,0.39,0.39,0.61,0.24
0.38,0.35,0.43,0.45,0.44,0.39,0.39,0.65,0.24
0.38,0.35,0.43,0.45,0.44,0.39,0.39,0.59,0.24
0.38,0.32,0.43,0.45,0.44,0.39,0.39,0.59,0.24
0.38,0.32,0.43,0.45,0.44,0.39,0.39,0.63,0.24
0.38,0.32,0.43,0.45,0.44,0.39,0.39,0.67,0.24
0.38,0.32,0.43,0.45,0.44,0.39,0.39,0.60,0.24
0.38,0.32,0.43,0.45,0.44,0.39,0.39,0.54,0.24
0.38,0.32,0.43,0.45,0.44,0.39,0.39,0.48,0.24
0.38,0.32,0.43,0.45,0.44,0.39,0.39,0.54,0.24
0.38,0.32,0.43,0.45,0.44,0.39,0.39,0.48,0.24
0.38,0.32,0.43,0.45,0.44,0.39,0.39,0.43,0.24
0.38,0.32,0.43,0.50,0.44,0.39,0.39,0.43,0.24
0.44,0.32,0.43,0.50,0.44,0.39,0.39,0.43,0.24
0.44,0.32,0.43,0.55,0.44,0.39,0.39,0.43,0.24
0.44,0.32,0.43,0.60,0.44,0.39,0.39,0.43,0.24
0.44,0.32,0.43,0.64,0.44,0.39,0.39,0.43,0.24
0.44,0.32,0.43,0.67,0.44,0.39,0.39,0.43,0.24
0.44,0.32,0.43,0.71,0.44,0.39,0.39,0.43,0.24
0.44,0.32,0.43,0.64,0.44,0.39,0.39,0.43,0.24
0.44,0.32,0.43,0.67,0.44,0.39,0.39,0.43,0.24
0.44,0.32,0.43,0.61,0.44,0.39,0.39,0.43,0.24
0.44,0.32,0.43,0.54,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.54,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.59,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.63,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.67,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.70,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.63,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.57,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.61,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.65,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.69,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.72,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.74,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.77,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.69,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.72,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.65,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.59,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.63,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.67,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.70,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.63,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.57,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.51,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.46,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.41,0.44,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.41,0.50,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.41,0.55,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.41,0.49,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.41,0.54,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.41,0.59,0.39,0.39,0.43,0.24
0.40,0.32,0.43,0.41,0.59,0.45,0.39,0.43,0.24
0.40,0.32,0.43,0.41,0.59,0.45,0.39,0.43,0.21
0.40,0.32,0.43,0.41,0.59,0.41,0.39,0.43,0.21
0.40,0.32,0.43,0.41,0.63,0.41,0.39,0.43,0.21
0.40,0.32,0.43,0.41,0.67,0.41,0.39,0.43,0.21
0.40,0.32,0.43,0.41,0.70,0.41,0.39,0.43,0.21
0.40,0.32,0.43,0.41,0.63,0.41,0.39,0.43,0.21
0.40,0.32,0.43,0.41,0.57,0.41,0.39,0.43,0.21
0.40,0.32,0.43,0.41,0.51,0.41,0.39,0.43,0.21
0.40,0.32,0.43,0.41,0.56,0.41,0.39,0.43,0.21
0.40,0.32,0.43,0.41,0.60,0.41,0.39,0.43,0.21
